item,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2695,0.178504825,-0.198559567,-0.671122968,0.256316274,0.711270213,1.002286911,-1.160782218,-0.219493315,0.877385736,0.362720132,0.010774063,-0.567126095,-0.397051185,-0.459183931,0.322320074,-0.795110643,-0.593691051,-0.504211068,0.459373891,-0.651683569,0.451402992,-0.775612652,-0.977895379,0.618776321,-0.5002231,-0.813969433,0.783666968,-0.353415132,-0.133599758,-0.368797928,-0.488872528,-0.194916859
9,-0.13351427,0.506493092,0.348260254,0.193412498,0.14238809,0.290584534,-0.644054472,-0.748217463,0.353259742,0.491702646,0.114587449,0.843848825,0.547936082,0.870222747,-0.556521356,0.33890596,-0.115672521,-0.05616127,0.064388044,0.031979434,0.396780193,0.125465229,-0.550509214,0.364093244,0.42531842,-0.767724156,-0.086853579,0.498565853,-0.062104434,0.145854086,0.467280775,-0.096448392
1419,0.34764111,0.565749586,-0.220180199,-0.109945387,0.323505014,0.861088634,-0.146243721,-1.476546526,0.181050435,-0.084717698,0.655145943,0.937835932,0.800696075,-0.023487825,0.042422041,0.007991428,-0.06541013,0.216379479,0.095178798,-0.295505553,0.34305346,-0.436776429,0.062217791,-0.197026312,0.905156732,-0.855539262,0.392643243,0.375808328,-0.039600752,0.144142032,0.966802001,0.032696038
838,1.103744984,-0.049593262,-0.005112675,0.819835365,0.488221556,-0.069385394,-0.511959732,-0.704620957,0.339104176,-0.157201678,0.692457736,-0.5046345,-0.400919467,0.005152205,-0.220451355,0.375856042,-0.825977564,-0.664717495,0.479823351,0.056054421,0.18039608,-0.174393862,-0.410430282,0.588127255,-0.785296023,-0.163824514,0.390355438,0.062447049,-0.479265332,-0.121831179,0.711003006,0.068464153
2621,0.104598247,-0.452491343,-0.701456726,0.132512853,0.93532753,0.471873492,-0.656823635,-0.602471292,0.34263587,0.256972879,-0.576305091,0.079593867,0.639603794,-0.565951765,0.329393148,-0.216412738,-0.974570811,-0.054976065,-0.477939337,-0.544425368,-0.406602651,0.368676484,0.238215715,-0.929142773,-0.287394077,-0.115915999,0.034247704,0.12211623,0.112904169,0.714674652,1.360116959,0.505360425
1612,0.857547641,0.36206308,-0.165715992,0.443547606,0.486346513,0.260283887,-0.526236117,0.599833965,0.357222766,0.543316841,-0.181662053,0.368182927,0.197440535,0.101688474,0.348181725,0.063532084,-0.632247686,-1.027900457,0.026135221,-0.196003288,0.563657463,-0.624654949,-0.390700519,0.340270936,-0.313168883,-1.087653041,0.745882928,-1.101890326,-0.538484514,-0.659344316,0.084696338,0.642979443
3807,-0.076617472,0.25189212,-0.037603509,0.370524108,0.52441287,0.407312065,-0.159354448,-0.044573378,0.12817885,0.838181973,-0.437473714,0.83128947,0.797542214,0.018020038,0.069771595,0.148753464,-0.862329841,-0.713494241,-0.56561029,0.67472738,-0.398681015,-0.174195603,-0.145380914,0.630340159,0.187748581,-1.125549197,-0.100579388,-0.611890376,-0.965373158,-0.702597141,0.449757695,0.467117399
2043,0.671010017,0.45181793,-0.142577291,-0.019845799,0.919399202,-0.168757275,-0.763579845,-0.661127687,0.522072554,-0.189965636,-0.092217602,0.072684906,-0.11348173,-0.431130946,-0.362366855,0.350028783,-0.682982147,-0.557566524,0.269389927,-0.437324375,-0.052648883,-0.287311822,-0.49835375,-0.332508147,0.688759148,0.170277715,0.408619821,0.518299341,-1.018007636,0.344926208,0.639326394,0.250990927
1123,-0.0091551,-0.611679852,-0.434630394,0.251571238,0.145638302,0.433478266,-0.529043913,-0.38396135,0.189255819,0.69697684,-0.191527441,-0.480031192,-0.815304458,0.909084618,0.357324094,-0.307354182,-0.584511101,-0.167019278,0.049836773,-0.239862591,0.394390434,0.55047065,-0.363565236,0.288364559,-0.3591654,0.435660124,0.726015687,0.261294484,-0.139074877,-0.408261806,0.487246543,-0.144750118
2560,0.064766899,-0.019820446,0.096105315,-0.035543211,0.715154111,0.127861053,-0.241169125,-0.558413804,0.491525531,0.30305928,-0.546869397,-0.507883728,-0.58826685,0.227591664,0.418087631,0.196169481,-0.929617584,-0.127198711,-0.121793449,-0.332534611,-0.250248045,-0.605911493,-0.773469746,0.234195396,-0.490460515,0.050928507,0.665778339,0.084751859,-0.358116984,-0.48903206,0.104502447,-0.076658875
2008,0.697550058,0.342035294,-0.49268499,1.159280658,0.022086382,0.699550986,-1.297852755,-0.03911496,0.723333001,0.752800167,0.0151468,0.063338026,0.365681946,-0.425522,-0.086923286,-0.830887616,-0.03739259,-0.822018743,-0.204820976,-0.200802326,0.235087007,-0.225521415,-0.207395911,0.499347419,-0.160070807,-1.02474308,0.725098133,-0.96567446,-0.481238127,0.199727371,-0.234760746,-0.037513759
98,0.38906157,0.274723738,0.035312377,0.497514218,0.431119353,0.16611883,-0.142201543,-0.233733192,0.181075409,0.500964224,0.247676358,-0.053964768,0.273781031,0.56748271,-0.124405749,-0.088769399,-0.402494729,-0.479236573,-0.117566198,-0.087089345,-0.285597295,-0.206400931,0.405308336,0.314049751,-0.009171753,-0.701472461,0.295566946,0.181415677,0.067972526,0.699908257,0.697727263,-0.444826424
1393,0.473148882,-0.59863764,-0.062915087,0.163241014,0.03796763,-0.074225716,-0.876868606,-0.661249518,0.503603637,0.302008778,-0.12495774,-0.734960079,-0.277310014,-0.242561266,0.705216646,0.158061191,-0.860175848,-0.026751343,0.174338445,-0.308984429,-0.650381148,-0.406722426,0.171190605,0.103943661,-0.703127623,-0.098964088,0.377416432,0.094574183,-0.555221379,-0.034799997,0.774142206,0.161742359
2267,-0.399717778,-0.39519766,-0.110705592,0.06039647,-0.263739765,0.462218732,-0.5291906,-0.117151164,0.308516234,0.721315563,-0.511916876,-0.430497766,-0.389660686,0.682151318,0.693271399,-0.302134305,-0.551830351,-0.243348911,0.359017789,-0.495051295,0.216181412,0.315682858,0.074419402,-0.290815294,-0.486112326,0.137487859,0.572978199,0.176982686,-0.106728889,-0.066792741,0.774780273,0.419436425
3499,0.510714591,-0.088823259,-0.066673391,0.080069155,0.476334602,-0.122669846,-0.603769243,0.042416386,0.163024992,0.728841066,-0.586308479,-0.131351158,0.105348147,-0.519739091,0.148860723,-0.408991367,-0.594264567,-0.766916513,-0.011850704,-0.074721336,-0.266476125,-0.102723591,-0.379794806,0.986859739,0.383801937,-0.64689666,0.267645001,-0.029603204,-0.608089983,-0.370387256,-0.069091484,0.674693823
1628,0.526326597,-0.217809066,-0.290119916,0.299049854,0.400159568,-0.072528593,-0.723722994,-0.259517938,0.697760046,0.363052309,0.087551951,0.161288932,-0.045685504,0.138959721,0.107772142,0.163962379,-0.636278152,-0.292736501,-0.232242778,0.62593472,-0.75104785,-0.689786792,-0.228376865,0.160281315,-0.047662832,-0.559354126,0.329093188,0.156071275,-0.565609872,-0.492761612,0.360743761,-0.056470722
1826,-0.066701576,0.19806473,-0.128802061,0.029616017,0.046824493,0.471757233,-0.501717687,-0.056599692,0.250435174,0.44366014,-0.136572182,0.119473942,0.08924184,0.085312769,0.017996928,-0.129757375,-0.17016606,-0.128069133,0.012204597,-0.278890014,0.305831373,-0.320785791,-0.089868106,0.165441349,-0.022976171,-0.444782495,0.264190435,-0.192246944,-0.188132569,-0.012217149,0.207956448,0.036368378
1065,0.410767466,-0.841328561,-0.060784545,0.919749916,0.206034198,0.184625015,-1.513753772,-0.783685029,-0.089955918,0.564993262,0.02898325,-0.870077193,-0.699941456,-0.294360816,-0.092535235,-0.680374205,-0.653011382,-0.00187871,0.238148555,-0.592549145,-0.028795118,0.394331723,0.426453471,-0.034137845,-1.040782332,0.015947862,0.426136583,0.470598459,-0.296133876,0.075233206,0.429478824,0.00046545
2421,1.072869539,-0.32821086,0.301076621,0.609604359,0.750272512,0.139147192,-0.553610861,-0.598751545,-0.203515083,0.168442443,-0.029145539,-0.761271417,0.389915228,-0.345381349,0.118690453,-0.806815565,0.060247622,-0.199072376,0.397018641,-0.998200655,-0.408732325,0.079358555,-0.322366148,0.270145655,-0.751447141,0.346809328,0.353162616,0.98196429,-0.552790523,0.266673714,0.788454115,0.058931123
2386,0.795453727,-0.279762626,0.032967262,0.445335001,0.370950282,0.90144825,-1.082277894,-0.191844165,0.356256038,0.560775399,-0.178329855,0.27660796,-0.197634533,0.430227786,-0.402297646,-0.29008168,-0.024363086,-0.750548959,0.12360058,0.045212653,-0.118374199,-0.432393342,0.056456439,-0.42358318,-0.189040855,-1.063017249,-0.351845205,0.400493681,0.302640021,-0.026244482,0.134573549,0.893144131
1153,-0.134093761,-0.776536405,0.289153397,0.818780243,0.214975208,0.613405168,-1.101169467,-0.245559603,0.112061262,0.86832118,0.867204666,-1.381885409,0.262881428,-0.372619063,0.521539509,-0.273875684,-0.721139789,-0.20011875,-0.280293196,-0.093996473,0.280845076,0.198481336,0.516150236,-0.255280077,-0.103151657,0.01054443,0.59718585,1.064724088,-0.39034012,0.479952633,0.597988665,0.177161217
407,-0.021055622,0.103767283,0.000161969,0.117647879,-0.09395808,0.629425228,-0.156813115,0.29889971,0.232552379,0.243765786,-0.362002671,0.163733467,0.27109322,0.750775397,0.565072656,-0.58136481,-0.851000011,-0.092553064,0.410715729,0.049980767,0.42961663,0.218379483,0.100896634,0.036794957,-0.393721193,0.426406562,0.767637014,-0.163085803,-0.151819289,-0.403195828,0.610060573,0.015964285
2465,0.549334466,0.029578771,0.582643747,0.213562965,1.072341204,0.166173577,-0.041208249,-0.667304933,0.286189497,0.148917735,-0.605475724,-0.483791471,0.040797438,-0.181816608,0.068972133,-0.094092838,-0.647174835,0.142456785,-0.433721095,-0.36779356,-0.461729169,-0.141871408,-0.765408516,0.084221937,-0.568806529,-0.355873615,0.748311341,0.727223158,-0.70191896,-0.281840652,0.011281645,-0.522180557
1173,-0.340918064,0.448641509,-0.326199502,-0.250878543,-0.002127931,0.889449,-0.732706904,0.101052009,0.537708938,0.818283558,-0.375580609,-0.060155865,0.059969038,0.064355388,0.141499013,0.148781836,-0.331520766,0.160920784,0.224720091,-0.638655603,0.540405273,-0.688501894,-0.157332808,0.266255766,0.042510413,-0.709739327,0.699660242,-0.429463357,-0.316227168,0.121924281,0.028966431,0.135000452
2205,1.056690097,0.36456731,-0.399719596,-0.080175824,0.398201138,0.45822975,-0.764594913,-0.091964245,0.500807881,0.185478508,0.042459622,0.429460824,-0.03744892,-0.265284956,0.174032569,-0.204282865,-0.830887079,-0.822542846,0.900369346,-0.458339006,0.740744948,-0.328414202,-0.064834394,0.126314685,-0.291047782,-1.260093331,0.932318389,-0.78555268,-0.371875733,-0.115834855,0.296463132,0.525363684
509,-0.34126246,-0.232240543,0.114312202,0.452195436,-0.071638927,0.879060864,-0.434610784,0.041460589,0.199443892,0.349960178,-0.259662837,-0.260763407,0.0442384,0.599454701,0.487677693,-0.487473547,-0.772640347,0.012220659,0.340872198,0.01918212,0.233241618,1.044407368,0.406791985,0.543553531,-0.530288517,0.025314359,0.815951109,0.173973233,0.084422536,-0.097661391,0.752112985,0.204023838
2814,-0.246255293,0.466359824,-0.049760062,-0.360482395,0.390271097,0.800545931,-0.756316781,0.35113579,0.59626925,0.767319858,-0.608291686,-0.051015288,-0.052242644,0.095221989,0.319767833,0.091857754,-0.685473323,-0.117104448,0.230362505,-0.677812517,0.650678813,-1.247308493,-0.474957347,0.154876754,-0.196400031,-0.849778831,0.964228868,-0.659057021,-0.414951921,-0.112914614,0.020044805,-0.066426389
171,-0.458014458,-0.311237276,-0.1853894,0.3774589,-0.647975028,0.973607898,-0.998862445,0.259573758,-0.164411426,0.427056789,-0.247635141,-0.071010813,0.400559783,0.79597187,0.620496273,-1.125490665,-0.596556664,0.046004053,0.433614671,-0.582136452,0.324913174,0.658399105,0.556503832,-0.451937437,-0.789088547,0.042247389,0.76194936,-0.102135651,0.070152536,-0.259156108,0.992285013,0.428804398
4090,-0.000685448,0.855074704,0.205395252,0.485221565,0.41821602,-0.133873895,-0.945627928,-0.52575922,0.345627487,-0.231000811,-0.194880709,-0.280031443,0.184563637,-0.19428046,-0.350757271,-0.029358303,0.253584146,-0.757091165,-0.425008476,-1.138570309,0.188454688,-0.210516185,-0.923273027,-0.320108593,0.542305648,0.584163666,0.410783321,0.63866359,0.144253254,-0.285786361,1.268021584,-0.240201995
3116,0.151175991,0.491059721,0.208989039,0.548189461,0.025679678,0.596087515,-1.260984778,0.104979441,0.290180862,0.382238835,-0.489538997,0.339150012,0.428579569,-0.35346666,-0.497714698,-0.457963347,-0.936736405,-0.458866626,0.129331023,-0.174434707,0.273938268,-0.422815025,-0.142447263,0.996092558,0.633892834,-0.30182749,0.200012967,-0.659581125,-0.420554966,-0.28638798,0.005739458,0.081713341
3904,-0.806574285,0.735122383,1.21419704,-0.477910072,0.127220169,0.199002698,-0.935596585,-0.807463884,0.622095704,0.85666728,-0.106438957,-0.215575263,0.005452672,-0.359938562,0.356955469,-0.291204572,-0.533293247,0.360693008,-0.533025205,-0.827133,-0.025691578,-1.021026731,-0.627500057,0.651802957,0.648010254,0.158264294,0.436871409,-0.061442412,-0.777808487,-0.001923791,0.318424076,0.462079734
4060,-0.278916985,0.516427696,0.632330775,0.519106269,0.719975591,0.021283934,-0.932322264,-0.770511448,-0.078191593,0.406566054,-0.482622325,0.140465781,0.326194197,-0.429110318,-0.304144442,-0.358901411,0.178646863,-0.061199393,-0.491335332,-0.785569072,-0.561227977,-0.270677298,-0.310493141,0.386890769,0.378227413,0.309190571,0.771965325,-0.141698495,-0.472676814,-0.474939138,0.331222206,-0.232757747
1923,0.258120805,0.379799187,-0.015301506,-0.052224725,0.463127524,0.054769028,-0.315441549,-0.624589562,0.546614945,0.503877461,-0.881826997,-0.773927033,0.20652096,-0.045232963,0.415723771,0.251590669,-0.536849082,-0.030149266,-0.650755644,0.04854767,-0.858204722,0.097564295,0.309181273,0.396662384,-0.05046843,-0.82413584,0.168452919,0.535106361,-0.051421259,-0.611238062,0.350647986,0.721267998
2092,0.296002328,-0.086228177,-0.222239286,0.287574768,0.544208229,0.552697659,-0.572476447,-0.712045908,-0.717307091,1.088530898,-0.792059839,-1.037700772,-0.073229142,0.411838263,-0.449911207,0.087629862,0.258085251,0.294854671,-0.533309996,-0.687381029,0.165006638,-0.27833122,-0.224101231,-0.545082569,-0.050047729,-0.113404728,-0.030070921,0.344468564,-0.401883572,0.11352399,0.571120679,-0.129482284
4308,-0.473180354,0.468795002,0.374836028,0.678923965,0.87621665,0.808879554,-0.052209035,-0.776981473,0.102134742,0.278547585,-0.76023674,0.443262041,0.45171544,0.328833312,-0.411422312,0.003637009,-0.347413719,0.467422724,-0.978315175,-0.78457123,-0.543481827,0.127739519,0.294921726,0.071038194,0.421897709,-0.142897978,0.15523988,-0.313815475,0.087846592,-0.73232466,0.659444988,0.53111726
3969,0.003122838,1.026393771,-0.267360419,0.22203362,0.621287942,-0.53498584,-0.772713721,-0.439071,0.661134958,-0.150812805,0.698584795,0.194381982,0.505938232,0.46187076,0.523568988,0.161920846,0.047920603,0.559689283,-0.250486225,-0.250419378,-0.422998756,-0.085269473,-0.034439847,-0.471256107,0.577858984,-0.376944572,0.458068937,0.243008181,0.030963667,-0.337173074,1.075304747,0.220175192
1079,-0.184116647,-0.447445959,-0.578947902,0.634503961,0.793491125,0.158269688,-0.70951283,-0.9540115,0.373800308,0.484681547,-0.047154613,-0.66147393,-0.314939946,0.039651033,-0.240453407,-0.533924639,-0.737852275,-0.371272683,0.506636977,-0.241736382,-0.162089139,0.277431965,0.216077209,-0.459739774,-1.101107955,-0.553708732,0.293098807,0.831855416,-0.599867761,0.416422755,0.249835879,-0.08703348
1844,-0.562146544,0.214040413,-0.365207762,-0.173849657,-0.488647193,0.413486868,-0.983180583,-0.043709043,0.614077628,1.066423059,-0.546584189,-0.422836214,0.15542224,0.105206288,0.699945033,0.212947562,-0.788246214,0.816534758,0.861885011,-0.457800329,0.115897834,-0.552822649,-0.067210078,0.469007254,0.220798999,-0.109534301,1.456647635,-0.164046615,-0.353957117,-0.099375889,0.15514648,0.543211758
3055,-0.065011114,-0.079767026,-0.467705995,-0.242835984,0.046256654,0.641978204,-0.314089,-0.029123031,0.221634388,1.344569564,-0.411529392,0.293241978,0.015493036,1.079282045,0.315204084,-0.09150631,-0.142925009,-0.332209468,0.784739077,-0.198884621,1.043783545,0.43467617,0.513535678,-0.971046031,-0.546996176,0.813420057,0.310586333,0.671482921,-0.769284964,-0.560502946,1.036641836,0.199106857
887,-0.140282676,-0.32490626,-0.076182,0.398094743,-0.612958252,0.97946322,-0.208387583,0.490576684,0.229219407,0.715769649,-0.630636871,-0.238184556,0.501769125,0.712307572,0.379865378,-0.604566395,-0.473942935,-0.58100003,0.299033403,0.113419913,0.645716369,0.579793334,-0.073361747,0.434102595,-0.484270751,0.535204411,1.099891663,0.179253578,-0.57563448,-0.524906933,0.780903578,-0.106697194
1236,0.524056733,0.296064109,-0.221544713,0.250312656,0.465505868,0.329075366,-1.026515365,-0.072634101,0.584963202,0.493254721,-0.345540941,0.161266938,0.202300295,-0.585627556,-0.156334087,-0.263297945,-0.475372881,-0.686207116,0.493423969,-0.344292849,0.300308764,-0.187729821,-0.245033741,0.202625707,0.388861388,-0.643904328,0.37845096,-0.177366853,-0.344619989,0.04822414,-0.088440828,0.610464394
1372,0.3673141,0.173121721,-0.134544358,0.39000994,-0.058703218,0.378205925,-0.555407524,-0.125099719,0.089850754,0.494153172,0.139177084,0.036410529,-0.47593832,0.408867478,-0.11357592,-0.355989397,0.012296825,-0.569473207,-0.134830937,0.47767815,-0.470603764,-0.604755938,-0.694804311,0.04325543,-0.431445509,-0.756317914,0.250458568,1.280751705,-0.782925546,0.462992251,0.678210497,-0.426467925
1902,0.478894204,-0.410541564,-0.697346449,-0.332964361,0.384317607,0.605246902,-0.784519017,-0.241231486,0.609161913,0.299854577,-0.232139692,0.151609361,-0.171224505,0.501648962,-0.16561082,-0.026126508,-0.613090694,-0.756758332,0.515790701,-0.740414977,0.362386942,-0.893843532,-0.281053841,-0.527086377,-0.127668366,-1.054346085,0.22802937,-0.582819462,-0.003692558,0.025341891,0.495799214,-0.051353578
1213,0.412513465,-0.229337826,0.068608478,0.524141669,-0.305841327,1.138306499,-0.658415198,-0.143958479,-0.218111649,1.34559834,-0.079660445,-0.376907706,-0.301043659,0.406416744,0.75561738,-0.584436595,-0.28659901,-0.421198368,0.220650405,-0.065069765,0.475651413,0.755131543,0.580581903,-0.549031675,0.021332709,0.297727346,0.804503083,0.32361865,-0.251958132,0.155503929,0.025390131,-0.301404953
3590,0.721976876,-0.581884027,-0.160060152,0.268923551,0.284236521,-0.581478059,-1.203178287,-0.828533411,0.532666862,0.355029315,0.087861463,-0.71449995,-0.336144269,0.719083846,0.384720773,-0.158483833,-0.257001013,0.304471612,-0.180965647,-0.020372247,-0.833108902,-0.334988117,0.000326488,0.116325103,-0.608668268,-0.194908813,0.992340386,0.41903007,-0.709350348,0.011169794,0.265724987,-0.072675474
1720,0.106572084,0.969781935,0.436697096,-0.102934465,0.842591882,0.168476179,-0.268796414,-0.695930302,0.560800374,0.405941665,-0.433149457,0.606560469,0.504460931,0.345186114,0.155487195,0.907277584,-0.275120378,-0.238040328,0.066186182,-0.517890155,-0.363833219,0.099109046,0.234963462,0.276005745,0.178963423,-0.459433794,0.064141124,-0.107696973,-0.6629529,-0.455606997,0.313691884,0.802480698
3043,0.213770241,0.252249241,-0.396904022,0.141288161,0.135383323,0.788556814,-0.867655039,-0.083695032,0.367732853,0.252353668,-0.254455507,0.317109048,0.107210629,-0.104578264,-0.03857467,-0.335743338,-0.515895903,-0.762073874,0.750211418,-0.638614953,0.567058682,-0.363518834,-0.226839006,-0.16225569,-0.114199176,-1.129628181,0.411515564,-0.626087964,-0.254548192,0.19779627,0.41396755,0.151741058
621,0.372664452,0.917453051,-0.084100969,0.168962464,0.408844501,0.210658312,-0.459715217,-0.448783636,0.309580058,0.103923164,-0.315107405,0.170834795,0.367826104,0.236727893,-0.150418103,-0.425894409,-0.189225003,-0.143190846,-0.42848298,-0.240949765,0.123034231,0.292519182,-0.608355343,0.564157903,0.369906127,-0.268281281,-0.009232096,0.837449908,-0.018892711,0.290939718,0.335169107,0.872089744
1054,-0.109121121,-0.52218163,-0.293979585,0.318089753,0.011522724,0.452567965,-0.623231411,0.091191813,0.371320337,0.518171191,-0.515882492,-0.073278308,-0.358101845,0.791384041,0.485351205,-0.573662758,-0.445191205,-0.184573114,0.088013053,-0.141893342,0.257352978,0.659986198,-0.003314715,0.400258541,-0.559890449,0.347075492,0.919946909,0.074248381,-0.181924969,-0.436354935,0.519668341,0.027904781
1058,-0.315390229,-0.547728658,-0.447342098,0.541800916,-0.03268991,0.529316545,-1.043938756,0.073283821,-0.028165255,0.261899561,-0.664571166,-0.211197957,-0.274838328,0.887131035,0.33203125,-0.49123314,-0.529287577,-0.242164016,-0.063265771,-0.321605772,0.215550408,0.933801413,-0.088095196,0.428287029,-0.745078683,0.518864334,0.790311337,0.132638022,-0.1163342,-0.49857685,0.708022952,-0.117331497
3026,0.486552149,0.229743376,0.114331387,0.532425165,0.52590704,0.125092059,-0.914569139,-0.805515945,0.440040648,0.380121678,-0.304333895,0.121078655,0.138298139,0.257214874,-0.271183312,0.300059438,0.018221475,0.172660083,-0.239151299,0.333517969,-0.739282489,-0.803391337,-0.427176982,0.143123865,0.472609103,0.261069477,1.164851546,0.378711849,-0.878086269,-0.579031169,-0.308206528,-0.217244565
2325,0.809260964,0.79670614,0.017418059,-0.403487891,0.425762385,-0.434363782,-0.685553133,-0.446072102,0.274817169,0.574832499,-0.4289307,0.378508687,0.404358655,0.436009467,-0.002505824,-0.809357166,-0.570284188,0.322261065,-0.633517623,-0.270638227,-0.817464232,0.628156483,0.411436379,0.246696532,-0.134163365,-0.121371828,0.213153109,0.489109337,-0.452137381,0.435971975,0.111310236,0.734622717
2257,0.102464348,0.675709963,0.167752683,0.752785563,-0.362154543,-0.116686709,-0.841725409,-0.711331785,0.25136888,0.042601697,0.5522663,0.275466651,0.000683466,0.377623528,-0.560338438,-0.551846623,-0.636969864,-1.041880488,-0.018070653,-0.705755234,-0.355999798,-0.06805902,-0.066346742,0.06652426,0.563349724,-0.158143535,0.228938445,0.89415592,0.039980825,0.411880404,0.572113514,0.199770674
4079,0.323988765,0.42826128,-0.216889516,0.161044195,0.769762158,0.034994226,-0.407247007,0.283393383,-0.279921234,0.459334046,-0.045597985,-0.148790643,-0.076370724,0.298211128,-0.168329075,0.262053281,0.150769025,0.259478956,0.063407138,-0.779641628,1.127338052,0.105455399,-0.31530872,-0.215168953,0.004647745,0.672980309,0.203133404,-0.14312011,-0.331492364,-0.384189665,1.33441925,-0.350954145
4342,0.433535755,0.163791969,-0.09867613,0.150241822,0.949691772,0.531510174,-0.18914713,-0.241752788,0.053766537,0.625424802,-0.388426274,0.031634931,0.43066588,0.360654354,-0.2963247,-0.079725206,0.644545913,0.421821833,-0.055835955,-0.761375904,0.417143792,0.046041217,-0.452691942,-0.885032058,0.460476637,0.530336738,0.024722412,0.144051984,0.110530853,-0.272298187,1.27893281,-0.299327821
4002,0.400351226,0.431993783,0.510575354,0.14512971,0.927286208,0.314961821,-0.56465441,-1.045729518,0.837384284,0.104571067,0.349665105,0.54940635,0.524189591,0.65708828,-0.292214692,-0.21185562,-0.164434001,0.178093404,-0.370993733,0.127957657,-0.765839398,-0.266465247,-0.264886349,0.22017765,0.353167742,0.260366768,0.910725832,0.066704601,0.210832983,-0.597781539,-0.014506094,-0.734375715
557,0.56577599,-0.224643692,0.370782644,0.57297653,0.083003506,0.159585729,-0.518099606,-0.266454935,-0.035352021,0.151325881,-0.148585975,-0.120078914,0.17386499,0.593448222,0.566025555,-0.363834411,-0.357109249,0.175179482,-0.445439309,-0.184060931,0.047234155,0.085875072,0.146996826,0.121837996,0.172646597,-0.454661041,0.488109142,0.622680247,0.119791083,0.172618911,0.334742814,-0.128160909
795,0.056268185,0.301433325,-0.039227769,0.282218605,0.897368908,0.925010085,-0.310657173,-0.196416855,0.471590072,0.652186513,-0.281513602,0.06548363,-0.009675843,0.179190829,-0.373417944,0.153580621,-0.805606604,-0.737827718,-0.190792978,-0.248705432,-0.384463578,-0.71373868,-0.275450647,0.143754348,-0.622749388,-0.501173258,0.230976745,-0.651952863,-0.659047544,-0.656968653,-0.153126851,0.099505812
797,-0.139420286,0.412456512,0.351393253,0.345152289,0.359280825,0.362758338,-0.586490095,-0.313153028,0.449153125,0.570411384,0.04068587,0.34666422,0.329033166,0.053275358,-0.372145653,0.15008311,-0.467246622,-0.57744801,-0.000297363,0.224578738,-0.193520084,-0.63352859,-0.557634354,0.51074177,0.299421966,-0.477407575,0.284199089,-0.400460839,-0.745241106,-0.579081953,0.110051528,-0.158205599
121,-0.605273128,0.044310529,-0.469266534,0.020201933,0.125587329,0.924172759,-0.305618495,-0.259976387,0.799525142,0.779658496,-0.086092874,0.695606709,0.045305584,0.624562621,0.320126742,-0.568688452,-0.520713806,-0.015903901,-0.119715631,-0.136245564,0.359530538,0.592599452,0.496728808,-1.07360661,0.333816528,0.379762292,0.455520928,0.815594018,0.414126724,-0.024735475,1.029701471,-0.067636535
2636,1.029856682,0.249479756,-0.29151997,0.442324996,0.150776207,-0.085776746,-0.796734929,-0.088284642,0.663363993,0.227193594,-0.326323837,0.577248216,0.633175671,-0.235138953,0.373080194,-0.060839541,-0.830619931,-0.243513495,0.089629814,-0.173976943,-0.310748905,-0.562778652,0.088049248,-0.102436617,-0.31261465,-1.334537387,0.772347093,-0.351050645,-0.222686231,-0.652388155,-0.009900165,0.257427543
777,-0.122781985,0.415600628,-0.20040448,-0.178014085,-0.036881484,0.62124598,-0.844297051,0.080264688,0.489751846,0.961340308,-0.397971898,-0.250900835,-0.111193649,-0.186371729,0.190778241,0.062204506,-0.322424352,0.222958297,0.306688517,-0.585814238,0.074322328,-0.862980008,-0.228329614,0.464424521,-0.006303689,-0.573393285,0.861802161,-0.559259117,-0.398680359,-0.113555856,0.080396295,0.250479072
2571,0.735683441,0.035478503,0.259813011,-0.019539617,0.573583663,0.391336471,-0.503416419,-0.201673955,0.538394928,0.566585302,-0.392000049,0.262836933,-0.077840157,-0.046600714,0.127735436,0.257104874,-0.806285918,-0.709287941,0.313052088,0.18627274,-0.092153907,-0.692161798,-0.611847341,-0.042105053,-0.443813682,-0.800492644,0.843408585,-0.616274655,-0.744650543,-0.870167136,-0.225578353,0.361254036
2094,0.813339114,-0.312652856,-0.164815784,0.040974528,0.625402331,-0.241270885,-0.67960602,-0.409405649,-0.475438297,0.896091044,-0.268668443,-0.555179119,-0.135280728,0.446370423,0.248484194,-0.198386282,0.497247428,0.143077984,-0.064547569,-0.254696459,0.200984627,-0.276714087,-0.426455796,-0.437323064,0.215275511,-0.168061003,0.54184401,0.943136334,-0.329986483,-0.154711515,0.711078823,-0.518238842
1601,-0.374047309,0.65507853,0.050800741,-0.178100333,0.033968639,1.040915608,-1.204444647,0.156477973,0.48583442,0.961684465,0.171443686,-0.350342989,-0.183009669,0.078312427,-0.097546808,-0.46402666,-0.459871709,0.418204457,-0.109226376,-1.070739388,0.788490176,-1.35783124,-0.359292507,0.289063156,0.178776503,-0.857151628,0.92931813,-0.522301555,-0.515409768,0.085835241,-0.092457801,-0.272133023
739,0.769900501,0.325911373,0.027245741,0.393105209,0.054483347,0.018232498,-0.917851031,-0.200897709,0.32538572,0.3239052,-0.411023408,0.027016334,0.31950894,0.516666532,-0.082706362,0.259687752,-0.190322652,-0.244969949,0.804311037,0.028715258,0.883088708,-0.476917863,-0.022218181,0.409339786,0.278247684,-1.04993999,0.238349959,-0.103740923,-0.64115876,-0.102715708,0.133609354,-0.011792951
